Leaf,UE1.1,UE1.2,UE1.3,UE1.4,UE1.5,UE2.1,UE2.2,UE2.3,UE2.5,UE2.5,UE3.1,UE3.2,UE3.3,UE3.4,UE3.5,LE1.1,LE1.2,LE1.3,LE1.4,LE1.5,LE2.1,LE2.2,LE2.3,LE2.4,LE2.5,LE3.1,LE3.2,LE3.3,LE3.4,LE3.5,PM1.1,PM1.2,PM1.3,PM1.4,PM1.5,PM2.1,PM2.2,PM2.3,PM2.4,PM2.5,PM3.1,PM3.2,PM3.3,PM3.4,PM3.5,SM1.1,SM1.2,SM1.3,SM1.4,SM1.5,SM2.1,SM2.2,SM2.3,SM2.4,SM2.5,SM3.1,SM3.2,SM3.3,SM3.4,SM3.5,UC1.1,UC1.2,UC1.3,UC1.4,UC1.5,UC2.1,UC2.2,UC2.3,UC2.4,UC2.5,UC3.1,UC3.2,UC3.3,UC3.4,UC3.5,LC1.1,LC1.2,LC1.3,LC1.5,LC1.5,LC2.1,LC2.2,LC2.3,LC2.4,LC2.5,LC3.1,LC3.2,LC3.3,LC3.4,LC3.5,Data collected by
MBE03-02-01,5.172,4.864,5.151,5.005,6.62,5.818,5.19,5.246,5.367,3.606,3.861,4.196,7.557,3.529,5.811,4.723,3.944,5.434,3.815,4.277,4.946,3.491,2.232,2.587,3.469,3.576,4.188,6.395,6.149,5.432,80.306,81.081,76.061,78.358,63.873,72.16,98.182,79.609,70.104,71.9,82.757,70.25,76.578,84.189,84.971,125.287,122.599,122.212,131.103,122.57,123.007,135.378,140.024,118.308,129.941,127.614,128.694,162.414,135.023,132.214,4.969,5.558,6.412,6.403,4.659,7.372,7.818,7.951,6.025,5.184,8.223,7.954,6.441,6.93,2.898,4.164,2.137,2.927,2.511,2.722,3.604,1.236,1.151,2.353,1.28,3.493,2.767,2.011,3.201,4.027,Amanda
MBE03-02-02,4.512,4.969,4.052,5.528,5.421,4.848,6.799,3.884,4.077,4.073,5.237,5.409,8.048,4.656,4.567,3.469,2.96,5.042,2.447,2.018,3.685,5.236,4.913,3.881,4.928,4.786,4.615,4.656,7.589,3.332,68.112,71.068,65.679,79.538,66.919,84.845,69.529,93.192,89.701,73.706,82.26,80.917,90.707,76.696,95.99,149.703,166.703,155.108,133.083,140.782,129.746,132.782,119.731,135.263,131.341,134.132,129.787,147.896,139.326,133.432,4.431,6.594,6.332,4.971,7.914,5.251,6.639,6.233,7.372,7.38,3.62,3.103,4.137,3.5,3.281,3.98,2.732,2.478,2.373,2.405,2.916,2.948,2.74,2.495,1.842,2.545,2.127,2.839,3.031,2.516,Amanda
MBE03-02-03,7.907,7.296,4.7,7.241,6.078,6.987,5.212,7.911,4.497,7.527,7.181,8.155,8.408,5.057,6.528,4.903,4.942,3.19,1.605,2.497,5.87,4.671,7.372,5.818,4.61,5.186,9.109,8.869,4.315,4.642,84.008,79.569,67.998,69.44,73.608,63.635,78.462,73.916,66.248,71.371,70.17,60.596,57.139,62.87,60.624,109.203,103.156,111.541,130.674,97.25,120.905,122.597,121.792,121.527,136.238,127.782,123.952,123.134,126.952,122.427,4.61,4.178,3.566,3.469,3.816,7.57,7.314,7.001,5.998,7.5,6.337,5.044,5.436,3.758,4.555,3.641,3.114,2.7,3.007,3.304,3.416,3.609,3.176,3.03,2.762,2.921,2.586,3.5,4.571,4.315,Amanda
MBE03-02-04,7.386,6.509,5.831,7.864,5.198,7.564,7.372,7.758,8.145,11.469,9.313,8.42,8.15,9.442,7.891,4.961,3.399,6.112,4.449,4.364,3.307,3.136,2.917,2.073,3.754,3.609,2.722,3.88,2.717,3.705,79.538,80.293,75.118,82.479,54.57,69.432,46.29,74.059,70.747,67.909,68.556,86.572,74.059,46.363,50.478,134.599,127.224,129.941,128.028,130.397,129.997,150.529,121.292,112.616,141.341,119.905,121.406,124.897,127.614,140.973,8.997,3.045,3.846,8.054,6.844,6.206,6.403,8.727,6.639,5.818,4.916,5.928,3.783,3.332,3.303,3.443,2.168,3.298,2.731,2.327,1.716,2.825,1.963,2.26,0.891,4.562,3.496,3.094,3.012,3.109,Amanda
MBE03-02-05,11.01,9.834,10.953,8.936,12.042,9.586,5.625,6.091,14.111,8.464,11.136,11.479,5.734,8.985,12.361,3.929,2.819,6.032,5.724,4.241,5.357,8.484,7.658,5.123,5.97,5.337,3.98,6.5,2.924,3.006,75.516,80.164,85.476,81.465,71.217,84.291,84.282,68.366,61.714,50.011,82.321,76.656,90.257,84.485,74.831,131.752,116.312,112.406,117.405,107.607,119.186,125.52,143.884,126.046,130.36,126.448,127.226,129.078,128.583,133.983,5.97,4.768,5.566,3.758,4.137,5.528,5.575,3.635,4.671,5.172,3.201,4.074,2.777,2.472,3.387,2.551,2.331,2.538,1.442,2.717,1.84,2.658,3.499,3.481,5.479,1.334,1.892,2.813,1.549,1.731,Amanda
MGI01-01-01,15.21158994,18.89099689,17.50278295,15.21158994,14.9584998,23.92603607,21.40793467,26.05199322,24.65679748,21.82567885,21.02626311,18.03165406,21.11062648,23.63687332,20.703355,16.96285732,20.1820475,18.14161736,16.38395,14.28126551,12.63414326,10.97073016,11.08185709,12.15007201,10.18120529,14.07239342,19.88648477,13.4760316,13.67559463,12.45145291,73.09592238,91.86648328,63.1596618,90.94314064,107.9554524,96.52857814,102.4258692,95.97119803,78.08557988,73.252431,99.25904254,87.98576785,95.19447313,109.4565387,104.6111717,87.70765961,86.52715412,71.34407318,103.6913199,108.2405424,52.87256592,57.78484184,77.21110982,68.42626391,64.64096637,73.17621305,65.8761626,85.2779943,69.51309695,78.17634324,10.24055057,14.30046545,14.41450146,14.80199119,10.01189672,5.293365664,4.195478105,7.030087637,6.952124238,8.429356094,9.032117891,7.035905801,7.988339258,6.847397285,10.28535043,5.348056406,4.764494551,5.023984668,5.992127168,6.399980469,4.718531055,4.498604453,5.293365664,6.196926543,6.765942988,4.852348828,4.801730801,7.006233164,6.132926738,5.818164063,Huang Jie
MGI01-01-02,25.12632332,23.17607473,19.20401412,18.65827033,14.13755686,27.50537061,26.77577283,19.35703184,19.19586869,20.38219234,17.51558291,14.31733813,16.05347828,18.09798113,22.41738613,18.25216248,16.33333197,17.29972902,12.91865148,16.64053104,11.7026552,13.35385016,11.72709148,9.779170156,10.45349537,14.3697016,19.12255982,20.0365934,23.96443596,21.87047871,77.92616219,76.45823939,82.88672887,80.67699016,86.11755537,82.39683945,86.1542098,85.77835641,81.40484248,88.46693002,94.61847488,82.75931107,85.66141131,83.38476371,81.5153876,62.77391752,76.15162215,78.17168871,90.74415943,83.11189182,84.04454352,73.80690203,74.55977246,68.08648313,84.80265029,80.0649193,74.58362693,75.49475143,76.83525643,69.14829807,6.856706348,5.785582344,6.04041793,5.821654961,5.785582344,7.817867051,8.15473875,7.12026918,5.704128047,5.811764082,4.375841191,5.997363516,5.244493086,5.140347949,5.088566289,7.240705176,5.627328281,6.266162695,4.186750859,6.455834844,4.228059824,2.682173633,4.490459023,2.669955488,3.432716797,7.295977734,6.766524805,6.914887988,5.080420859,4.195478105,Huang Jie
MGI01-01-03,18.14976279,15.7206793,20.14830215,20.44037398,16.14540527,18.75601549,17.06700246,17.57551,17.42772863,20.25710182,20.67775508,18.46510729,15.01377236,16.17158701,17.72910953,12.16461742,11.87370922,14.65071893,14.19864758,12.58759795,14.97537248,8.880845625,10.81189428,12.50323457,10.45058629,37.56788535,24.43803451,23.45360115,17.07456607,21.80240619,77.40834559,63.75369635,65.29143711,59.7589449,64.96271084,95.55636293,86.15013709,95.55636293,86.15013709,87.32366078,75.9689318,81.18840678,77.60499953,69.80865969,74.46319094,65.40314586,60.37450666,60.0958166,60.50890625,60.45537914,78.97808625,72.95919553,75.41446076,69.0464802,69.4723698,61.85755668,70.16647678,66.39979736,77.04994668,58.60171207,6.571034492,8.563173867,9.053063281,10.99400281,10.03109666,9.295680723,7.416995547,8.649282695,6.79154291,8.269356582,7.721285527,5.12405709,7.00856043,5.465001504,5.594164746,3.956933379,4.887257813,6.315035273,6.105581367,5.090893555,4.564931523,4.248423398,4.197805371,5.080420859,5.14674793,5.85423668,4.663840313,6.633870664,5.534819473,5.534819473,Huang Jie
MGI01-01-04,22.98407531,19.63746734,31.2039775,33.48935234,27.96035104,22.69083984,20.17041117,16.29085938,16.48576787,18.04794492,20.2495382,17.67441879,16.46773156,16.77318518,16.1640234,21.80473346,22.64254908,22.3772408,21.06815389,17.43529225,17.54060102,14.60068271,13.32941387,13.26774133,16.68300363,13.09086914,13.68490369,17.54176465,13.00999666,15.51646174,84.9801043,81.84004115,82.31596697,81.6538599,90.46197848,81.6538599,76.32616707,75.8450049,73.25417645,79.75830205,82.12687664,81.11742518,90.00117988,79.24513998,83.35683652,64.06671357,51.74326027,60.11152564,57.53349715,58.50454873,71.96254402,69.53811506,74.73082648,76.84747457,73.90581082,67.52910301,61.78832053,65.40780039,76.17664025,63.01478951,7.279686875,8.506737676,8.660337207,7.958666621,5.974672676,13.00999666,8.709791602,9.739606641,10.68273104,9.280553496,9.56157082,8.976845332,7.774812637,12.37407133,12.75108836,8.8622275,8.84768209,9.569134434,8.228047617,7.859757832,4.609731387,5.594164746,4.909948652,4.306023223,5.218311348,4.834894336,5.088566289,4.423550137,3.432716797,5.140347949,Huang Jie
MGI01-01-05,16.85813037,15.87602428,14.57101008,15.38148033,14.92184537,19.16561424,20.55615545,16.13667803,19.39368627,17.47892848,13.93799383,15.48213457,16.39325906,16.89187572,16.85056676,15.02366324,15.14817195,16.48460424,14.30046545,19.07426906,18.43136193,15.12722656,12.89363338,15.82249717,17.79601842,11.86672742,11.95923623,13.07457828,14.16839313,16.27515033,76.73052947,73.65504795,71.94450771,86.10184633,90.92103162,84.90039545,80.49022709,77.81154436,82.1361857,81.56600563,87.14097043,97.29773943,95.74487145,82.0721859,85.44264834,71.50465451,65.44154574,69.63469658,64.04867727,65.97041686,78.8559048,73.35075797,69.32575207,77.42812734,70.01171361,66.34568844,75.96253182,91.16772178,90.18212479,100.8479831,8.506737676,8.780773203,8.147756953,9.18920832,7.82775793,6.572779941,6.660634219,5.863545742,5.768709668,5.326529199,11.43094693,10.12418729,9.752988418,10.8694941,9.64418875,5.474892383,4.257732461,4.955912148,5.134529785,3.730606797,5.498746855,6.261508164,5.074020879,5.040857344,4.876785117,4.73540373,5.85423668,3.503116582,4.051769453,5.214238633,Huang Jie
MGI01-02-01,20.60735529,21.39338926,17.18103848,18.5861251,23.20167465,29.28747426,27.16384438,21.16357178,23.14931117,23.7852365,20.15819303,20.6608824,19.7776851,20.29026535,24.21694428,14.42962869,18.30859867,24.42407092,18.9584876,20.79062746,26.86479074,16.91282111,15.30526238,16.30133207,15.61187963,11.63632813,10.1317509,8.087829863,8.731900625,10.89276676,86.17340975,90.50677834,84.43436051,84.14636139,88.37733029,76.45067578,82.55509352,75.21257047,58.85422039,72.37330641,89.94474369,93.1296067,85.31057602,82.19378553,60.88825055,109.4390842,109.1528305,115.1385577,112.7961649,92.9771708,107.7553075,103.0408492,76.01314984,89.46009063,84.75377771,43.08990486,57.30949783,63.97653203,37.73428484,57.50847904,15.37158945,16.37871365,18.07354484,14.37261068,14.20388393,10.66644018,6.18761748,8.420047031,7.853939668,7.131323691,9.727970313,10.59778584,9.629061523,7.875466875,7.17845082,6.981796875,6.593725332,8.390956211,5.512710449,6.593725332,5.325365566,5.325365566,4.150678242,4.817439844,4.035478594,2.662973691,2.361592793,3.016718066,3.180790293,2.892791172,Huang Jie
MGI01-02-02,20.5189192,20.25593818,20.24779275,21.5545524,26.71875482,22.95440268,23.04632967,17.69536418,19.52575859,18.86016063,25.82217574,23.07192959,21.68837018,28.88718457,23.02072975,12.04941777,12.6283251,14.53901018,15.6357341,12.04301779,13.79312154,11.37916527,13.03908748,11.4047652,16.46656793,11.37916527,12.68359766,13.02628752,14.37261068,10.40811369,83.53429053,85.09995848,79.39583043,88.83347436,89.38969084,81.89647734,95.24276389,82.74883838,73.03890438,69.93898656,87.28642453,82.95247412,103.1519761,95.06414625,88.87827422,79.11190402,87.21020658,92.81949855,74.26304609,79.31030342,79.84441088,79.80892008,83.06127379,75.81125955,69.39266096,70.8623292,66.26714322,67.26495836,79.13808576,87.69078693,11.75385504,10.05844203,10.24055057,11.97378164,8.998954355,6.441289434,5.080420859,5.099038984,5.990381719,5.965363613,8.553282988,9.911824297,7.640413047,10.81363973,7.422813711,5.637800977,6.75430666,5.349801855,6.51634375,7.553722402,5.766382402,5.275911172,5.624419199,7.240705176,4.797658086,7.913284941,8.274011113,7.202305293,7.450740898,8.456119648,Huang Jie
MGI01-02-03,29.99903572,24.87265137,21.91411494,18.03165406,19.3983408,26.62042785,22.43425881,20.12153859,27.61998844,26.34290143,30.48077971,24.37927105,20.20124744,23.23832908,45.02618986,17.04489344,13.30730484,11.31749273,15.88707879,12.68359766,13.17988705,13.38934096,13.00592395,10.39182283,9.204335547,12.59399793,10.99400281,10.69669463,12.2809807,11.07720256,74.22290076,68.94582596,78.1641251,62.81522648,75.40107898,80.39364557,80.77648076,82.16236744,70.71222057,50.65875449,88.25805793,77.81619889,70.28458551,77.13431006,84.83348656,80.99815281,57.02091689,65.25710994,64.72649338,54.94092324,70.76283859,57.23211625,54.43067025,49.46835813,52.64100299,65.6067816,63.44184275,60.46759729,62.70759045,50.09206531,6.704852266,6.459325742,8.471246875,6.361580586,6.960269668,8.881427441,9.739606641,8.673137168,6.67983416,7.972630215,7.412341016,7.93772123,9.670370488,9.356771445,9.136844844,3.730606797,4.228059824,3.428644082,4.36478668,4.432277383,4.36478668,5.355038203,4.477659063,4.852348828,4.583549648,5.336420078,6.810161035,4.620204082,6.164344824,4.358968516,Huang Jie
MGI01-02-04,21.94611484,21.50975254,19.36750453,17.2706382,21.06175391,26.82173633,23.60836432,25.17345045,28.25533195,34.86651178,38.62039123,39.53558844,48.33730703,47.41687348,44.10633813,18.74670643,17.52780105,17.36780154,14.84620924,12.70570668,9.813497324,7.762594492,9.042590586,8.757500547,7.45364998,14.8590092,12.70047033,12.91166969,11.50832852,14.3697016,104.416845,76.93416521,102.2757606,121.8323555,88.3563849,101.1418004,96.45352383,105.4344419,82.43582115,79.44703027,89.30940018,88.87012879,94.43113,88.85849246,82.01807697,72.21214326,72.08763455,61.00926836,57.89655059,62.45333668,29.92979957,35.78287262,47.70370896,34.60702166,32.55030066,48.70676045,36.06563539,38.51100975,39.31566184,45.02618986,11.40767428,10.78396709,8.998954355,9.090299531,7.531031563,11.47516498,12.82963357,14.97537248,11.19123857,10.66876744,10.47967711,9.213644609,9.89844252,7.483904434,8.390956211,3.926678926,4.224568926,3.130172266,3.810315645,3.428644082,3.213372012,3.515334727,3.213372012,3.316935332,4.41656834,5.475474199,5.021657402,4.647549453,6.293508066,5.179329648,Huang Jie
MGI01-02-05,13.53595869,17.13972951,12.50323457,12.03429055,14.27079281,20.17564752,17.2136202,18.54190705,18.61870682,17.89085449,17.01056627,16.59864025,15.78933363,18.46103457,21.16415359,14.04562986,17.09434783,12.20592639,11.83647297,13.5505041,11.44898324,13.38294098,10.94513023,11.52752846,11.90629094,14.64082805,13.5609768,8.082593516,10.69669463,8.59517377,78.57430566,73.68704785,73.5328665,82.20949457,81.67015076,65.16576477,67.49768492,66.3480157,72.6037057,82.19436734,82.91756514,89.47870875,97.92551934,81.35480627,41.89310852,59.74090859,59.42789137,59.71530867,56.49437305,64.07893172,37.83610271,41.6406002,38.0874474,33.53822492,37.68832135,35.61821857,35.69443652,35.65545482,36.26636205,16.58409484,7.162741777,9.381789551,9.080990469,9.59240709,8.292047422,6.860779063,8.151829668,8.560846602,6.987615039,6.989360488,15.06846311,16.56780398,16.73943982,15.96096947,15.18424457,7.691612891,5.974672676,7.779467168,5.834454922,5.293365664,5.080420859,5.567401191,5.197947773,6.05496334,5.574964805,6.386598691,3.316935332,6.504707422,5.85423668,5.796055039,Huang Jie
MGI02-01-01,15.01784508,12.97392404,14.71879145,17.02511168,17.50278295,28.53285838,26.49824641,23.8207273,22.72051248,22.12647793,14.17886582,15.25115346,16.91282111,13.16766891,110.6003897,9.550516309,10.22018699,13.61741299,11.87021832,10.97073016,10.47269531,10.79909432,13.68490369,13.07457828,11.62527361,11.92723633,12.81334271,9.327098809,10.47676803,10.18178711,114.38336,127.0337941,111.1955879,87.39987873,102.429942,119.5760714,111.4178418,120.5762138,114.6236502,112.878201,108.1084701,116.7513528,111.10657,110.1634456,106.2146577,70.91701994,74.60166324,88.20511264,75.94158643,75.71584166,83.7140718,101.7177987,101.5036902,106.7068744,112.1823486,104.0235371,83.00600123,93.0941159,93.20698828,89.41412713,9.129863047,9.399244043,10.21495064,9.950805996,8.555610254,9.092626797,11.34891082,8.228047617,9.752988418,10.18585982,12.60621607,11.06963895,9.341062402,12.44970746,12.42585299,5.785582344,4.306023223,5.057148203,5.293365664,5.046093691,6.79154291,5.434747051,6.280126289,6.715906777,5.818164063,5.308492891,5.340492793,4.543986133,4.876785117,5.847254883,Huang Jie
MGI02-01-02,25.36719531,25.66741258,22.43018609,29.41605568,23.40472857,17.43296498,15.5007527,19.69390354,14.62919172,22.5546948,22.63440365,17.66452791,19.47223148,17.3486016,24.47410713,15.57406156,14.68446428,14.3697016,13.78381248,15.13013564,11.69625521,9.913569746,12.89945154,11.50832852,10.57916771,16.41769535,14.44301047,12.43807113,9.894951621,11.52694664,93.85164086,87.5051875,101.9173617,103.3381574,107.0076734,87.84496828,81.6678235,91.92990127,83.44003627,84.39363336,95.84319842,81.2814974,87.22067928,78.62259643,78.10245256,63.84155063,73.2489401,73.27163094,76.41809406,61.43341252,70.73432959,81.06680715,74.60108143,73.33504893,68.00153793,67.11426791,59.34585525,79.14623119,79.7175749,90.79303201,9.950805996,7.82775793,6.633870664,5.737873398,8.456119648,6.853797266,6.455834844,5.663982715,8.184411387,5.465001504,7.078378398,6.089872324,5.830964023,6.812488301,6.886960801,5.997363516,6.225435547,6.164344824,5.434747051,6.865433594,4.43111375,4.423550137,4.278096035,4.69991293,4.490459023,6.563470879,8.274011113,6.136999453,6.406380449,5.997363516,Huang Jie
MGI02-01-03,16.05929645,14.54657379,14.53901018,12.1070176,16.36591369,17.60983717,19.50423139,18.9090332,20.09593867,18.2777624,11.82250938,11.37800164,12.60621607,13.01697846,12.42585299,17.76634578,13.21072332,15.90744236,13.0326875,10.92942119,14.26846555,11.88243646,9.367244141,11.74105508,15.26569887,10.86774865,12.33450781,13.38759551,11.95050898,8.660337207,102.9960493,89.04816461,95.03505543,103.07634,90.1507067,78.04718,89.7038717,89.97092543,90.34910609,98.10355516,96.8567226,91.17761266,94.0907674,104.8462255,104.0735733,78.0367073,76.9690742,81.12557061,67.88866555,68.00619246,81.16222504,78.76281418,78.86870477,72.52457867,76.65198426,61.08781357,61.44155795,58.64825738,63.86715055,52.06849564,9.697134043,12.69057945,11.67647346,13.02861479,12.83661537,7.672412949,8.341501816,8.098884375,6.341217012,7.49088623,11.45712867,12.1070176,14.11893873,16.60213115,12.60621607,7.679394746,6.254526367,8.929718203,7.245941523,6.981796875,6.23299916,6.021217988,5.933363711,5.275911172,6.059036055,4.527695273,3.29133541,3.705006875,3.430971348,3.127263184,Huang Jie
MGI02-01-04,12.60621607,13.3590865,7.632849434,8.897718301,9.727970313,21.33986215,16.653331,20.05579334,22.76705779,19.51470408,12.80345184,13.41028635,15.13828107,15.75209738,15.42918928,11.30876549,13.90424848,9.697134043,10.24055057,10.97771195,24.21345338,27.8847149,17.97056334,18.99630566,21.59760682,15.53682531,12.14890838,14.28999275,16.57711305,12.94599686,72.98363182,77.95874391,62.07224693,84.82126842,82.88265615,100.3650755,100.5669658,95.90836186,100.9317647,108.8182861,75.70885986,82.45094838,74.29330055,85.37923035,77.67714477,54.37481588,56.75735406,63.13813459,50.44348242,39.41107973,93.12320672,102.2972878,100.3103848,103.7919742,101.0568552,67.500594,65.9436533,76.84747457,71.77403551,57.89887785,10.55473143,11.35007445,9.399244043,8.250738457,9.213644609,9.381789551,8.590519238,8.84768209,10.76360352,9.757642949,9.060045078,9.3090625,10.19865979,11.08883889,11.14992961,3.358244297,3.490898438,3.46937123,3.708497773,3.539189199,8.649282695,8.390956211,9.199099199,7.805648906,8.804627676,5.597655645,5.388783555,4.863985156,4.65453125,5.818164063,Huang Jie
MGI02-01-05,16.80751234,18.03165406,18.49012539,13.42308631,16.23384137,16.76445793,20.83193643,17.76227307,20.83193643,17.35732885,17.33871072,15.6322432,13.90424848,13.53944959,13.16766891,11.22905664,12.91166969,10.51284064,11.3302927,11.19531129,13.09086914,11.72709148,13.37246828,13.1711598,12.67370678,13.823376,10.8694941,11.59269189,10.96607563,13.15545076,92.88349836,88.8811833,99.73729563,91.47026631,99.04958863,84.32905174,97.21744877,100.3807846,107.1682548,90.83841369,103.4789569,101.3303089,97.30821213,101.9836888,100.0933673,67.15499506,69.47295162,56.24768289,57.6452059,51.13468031,49.10763195,52.63169393,59.83458104,57.62018779,65.03078336,54.53714266,52.86616594,55.85495682,62.38875506,66.89201404,10.72811271,8.83313668,8.880845625,11.22905664,12.42759844,11.51938303,10.70425824,11.81320031,11.29654734,9.68782498,9.117063086,9.54062543,10.71065822,13.86759404,12.89363338,4.848276113,4.883185098,3.297153574,3.730606797,3.496134785,6.58267082,4.954166699,5.557510313,7.202305293,6.171326621,4.945439453,5.557510313,7.035905801,4.663840313,7.272705078,Huang Jie
MGI02-02-01,20.24779275,15.14700832,20.0685933,14.30395635,89.32394559,16.11573264,15.54555256,17.20838385,19.63397645,19.88532113,15.09348121,12.23559902,13.22294146,9.683170449,12.68359766,13.23923232,11.72650967,10.24055057,12.89363338,10.18120529,14.37261068,14.83340928,14.49304668,13.1711598,13.731449,11.70149156,12.88548795,11.17611135,13.5609768,12.63007055,87.35798795,84.25516105,83.35334563,99.94442227,92.16786418,68.22902814,60.88825055,48.14414398,73.47526668,88.83405617,82.1786583,89.0371101,83.13749174,69.60502395,87.7181323,71.15498285,75.79613232,65.55616357,59.74439949,51.20275283,74.52020895,63.92824127,56.06382891,44.06561098,65.8301991,66.4649608,52.85627506,81.77196863,68.59033613,69.87731402,9.389353164,9.154299336,11.5717465,9.154299336,10.86774865,7.450740898,7.425722793,7.051614844,7.543831523,7.543831523,11.62527361,10.81073064,12.91865148,10.48898617,12.92156057,5.057148203,7.410595566,6.314453457,7.215105254,6.034017949,5.14674793,7.226159766,7.006233164,5.203765938,6.380198711,6.184708398,6.595470781,6.380198711,6.225435547,6.537289141,Huang Jie
MGI02-02-02,24.49505252,23.98887225,20.6358643,22.07818717,22.44705877,14.07239342,16.94249375,14.61813721,14.44301047,16.96285732,24.61897941,25.44399508,21.80240619,19.04285098,16.13667803,13.68723096,13.43239537,15.08475396,13.23923232,16.10758721,15.51529811,18.42728922,12.6283251,14.68330064,15.55893434,21.83964244,23.87599986,20.19659291,24.27628955,21.13506277,77.01794678,73.02784986,80.43669998,68.55193625,71.16080102,96.16028836,87.23871559,86.17980973,87.57093275,95.16305504,24.19948979,73.91861078,87.12177049,81.80920488,76.55365729,65.52067277,50.55111846,84.38723338,56.15051955,64.6316573,84.95741346,95.21425488,88.87245605,82.33982145,91.65761119,102.0587431,75.78158691,81.23786117,84.50592393,94.86458322,9.670370488,8.396192559,13.5609768,13.94264836,13.34686836,13.67268555,13.1036691,15.72009748,14.25741104,15.42918928,14.13813867,11.98018162,9.604625234,9.843751777,10.89276676,5.296856563,4.94427582,4.498604453,4.690603867,6.984705957,8.228047617,9.05480873,8.515464922,7.910957676,6.981796875,4.859912441,8.844773008,9.046663301,5.818164063,8.246665742,Huang Jie
MGI02-02-03,9.87575168,11.92025453,10.9794574,10.62396758,10.95036658,26.78100918,19.63455826,20.38684688,19.97957539,18.61928863,13.18919611,19.71426711,22.14044152,21.83324246,17.79601842,15.94526043,14.69435516,14.26206557,11.79690945,16.68300363,10.48898617,11.78061859,10.72811271,15.9760967,13.52315873,10.79909432,16.28329576,13.23225053,16.51020416,13.1426508,79.30099436,76.46463938,60.99355932,81.49909674,82.18040375,62.64359064,81.38331527,79.91771975,81.46011504,91.86124693,72.14174348,75.34289734,83.07000104,73.5328665,67.5360848,87.14097043,93.19244287,95.29978189,86.11290084,86.64293559,91.34401215,66.86117777,84.0724707,77.64572668,101.8329983,67.5535393,76.47569389,66.10539826,61.06570455,78.52194219,11.69450977,11.16272957,12.44970746,13.04606928,12.24723535,8.568410215,7.379759297,7.95401209,6.024708887,6.886960801,9.64418875,9.693061328,9.697134043,10.30978672,13.98104824,3.67998877,5.03503918,4.770312715,4.43111375,6.206235605,5.997363516,5.364347266,3.913878965,6.697288652,5.308492891,4.43111375,6.633870664,7.416995547,7.729430957,5.244493086,Huang Jie
MGI02-02-04,20.37404691,15.31049873,18.92939678,18.36387123,17.92576348,21.14262639,19.84808488,23.45360115,22.86247568,25.0122873,19.51935861,26.54130082,21.72269734,25.36370441,26.74086385,18.21841713,17.17347486,16.69347633,15.89638785,16.58409484,7.82775793,7.34194123,10.54134965,10.97771195,10.28535043,11.80621852,12.390944,10.38251377,11.30876549,11.17611135,76.59729352,74.34508221,70.22524023,72.09112545,74.65635398,81.87436832,85.04934045,79.72746578,87.37718789,79.17997654,76.85678363,77.10696469,82.08207678,74.62260863,71.81650811,69.87847766,59.06251066,64.40707617,83.73792627,77.96863479,61.51370318,61.84941125,62.38293689,69.41069727,65.35601873,56.28550096,51.43489758,61.23675857,59.57974545,63.35922482,6.640270645,8.456119648,6.78514293,6.595470781,7.359395723,8.246665742,7.059760273,9.381789551,9.745424805,7.136560039,8.853500254,8.673137168,6.774088418,8.420047031,9.046663301,8.024993691,9.907751582,7.613649492,7.272705078,8.49626498,5.14674793,5.411474395,7.55255877,4.324641348,3.902824453,4.670822109,3.87896998,4.96696666,4.817439844,6.423253125,Huang Jie
MGI02-02-05,18.54132523,24.2355624,17.58772814,15.65493404,13.90424848,13.30846848,14.12533871,14.85726375,12.6638159,10.30804127,17.97754514,15.91733324,18.78801539,15.6357341,16.86802125,14.62162811,10.24753236,10.58673133,11.45363777,10.55124053,13.6639583,10.65073113,13.17639615,10.72811271,11.79690945,10.9509484,10.54134965,10.09858736,9.313717031,12.54977988,79.71873854,97.22792146,96.5128691,106.1855669,71.34407318,79.52092096,88.3208941,90.37645146,99.24915166,84.28890641,103.5383022,96.46690561,94.49222072,99.7471865,99.56100525,31.4663767,29.51787355,30.55408857,40.60205791,53.47940043,57.90295057,54.33059783,51.74500572,61.45726699,52.9394748,50.58195473,57.74353287,74.96413486,65.24198271,70.96763797,11.40767428,12.17974465,11.51938303,13.0326875,11.27502014,8.612046445,10.84156691,9.877497129,8.157066016,9.090299531,11.24825658,11.69625521,10.78396709,11.99472703,13.46439527,5.340492793,4.43111375,4.69991293,5.244493086,5.308492891,14.01712086,6.024708887,5.325365566,5.862963926,5.637800977,4.363623047,5.004784727,4.165223652,5.488855977,5.85423668,Huang Jie
